YEAR,MONTH,STATE_CODE,SECTOR_NAME,ENERGY SOURCE              (UNITS),CONSUMPTION,order1,order2
2013,1,MI,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"15,705",,
2013,1,MI,"Combined Heat and Power, Commercial Power",Coal (Short Tons),"3,066",,
2013,1,MI,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"200,505",,
2013,1,MI,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),122,,
2013,1,MN,Total Electric Power Industry,Coal (Short Tons),"1,376,819",,
2013,1,MN,Total Electric Power Industry,Natural Gas (Mcf),"4,164,755",,
2013,1,MN,Total Electric Power Industry,Petroleum (Barrels),"6,795",,
2013,1,MN,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"154,781",,
2013,1,MN,"Electric Generators, Independent Power Producers",Petroleum (Barrels),720,,
2013,1,MN,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,338,874",,
2013,1,MN,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"3,612,236",,
2013,1,MN,"Electric Generators, Electric Utilities",Petroleum (Barrels),"5,830",,
2013,1,MN,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"35,915",,
2013,1,MN,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"57,853",,
2013,1,MN,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),79,,
2013,1,MN,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"197,748",,
2013,1,MN,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0,,
2013,1,MN,"Combined Heat and Power, Commercial Power",Coal (Short Tons),"2,030",,
2013,1,MN,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"142,137",,
2013,1,MN,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),166,,
2013,1,MO,Total Electric Power Industry,Coal (Short Tons),"3,912,727",,
2013,1,MO,Total Electric Power Industry,Natural Gas (Mcf),"2,930,626",,
2013,1,MO,Total Electric Power Industry,Petroleum (Barrels),"14,967",,
2013,1,MO,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"227,620",,
2013,1,MO,"Electric Generators, Electric Utilities",Coal (Short Tons),"3,908,010",,
2013,1,MO,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"2,677,328",,
2013,1,MO,"Electric Generators, Electric Utilities",Petroleum (Barrels),"14,957",,
2013,1,MO,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"2,159",,
2013,1,MO,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"2,246",,
2013,1,MO,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0,,
2013,1,MO,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"22,827",,
2013,1,MO,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0,,
2013,1,MO,"Combined Heat and Power, Commercial Power",Coal (Short Tons),"2,558",,
2013,1,MO,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),605,,
2013,1,MO,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),10,,
2013,1,MS,Total Electric Power Industry,Coal (Short Tons),"411,645",,
2013,1,MS,Total Electric Power Industry,Natural Gas (Mcf),"24,129,189",,
2013,1,MS,Total Electric Power Industry,Other Gases (Billion Btu),0,,
2013,1,MS,Total Electric Power Industry,Petroleum (Barrels),"1,035",,
2013,1,MS,"Electric Generators, Independent Power Producers",Coal (Short Tons),"333,246",,
2013,1,MS,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"3,638,494",,
2013,1,MS,"Electric Generators, Independent Power Producers",Petroleum (Barrels),0,,
2013,1,MS,"Electric Generators, Electric Utilities",Coal (Short Tons),"78,399",,
2013,1,MS,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"19,329,034",,
2013,1,MS,"Electric Generators, Electric Utilities",Petroleum (Barrels),561,,
2013,1,MS,"Combined Heat and Power, Industrial Power",Coal (Short Tons),0,,
2013,1,MS,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"1,151,694",,
2013,1,MS,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),0,,
2013,1,MS,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),474,,
2013,1,MS,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"9,967",,
2013,1,MT,Total Electric Power Industry,Coal (Short Tons),"1,055,890",,
2013,1,MT,Total Electric Power Industry,Natural Gas (Mcf),"95,694",,
2013,1,MT,Total Electric Power Industry,Other Gases (Billion Btu),0,,
2013,1,MT,Total Electric Power Industry,Petroleum (Barrels),"80,216",,
2013,1,MT,"Electric Generators, Independent Power Producers",Coal (Short Tons),"1,028,442",,
2013,1,MT,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"10,079",,
2013,1,MT,"Electric Generators, Independent Power Producers",Petroleum (Barrels),459,,
2013,1,MT,"Electric Generators, Electric Utilities",Coal (Short Tons),"26,816",,
2013,1,MT,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"85,615",,
2013,1,MT,"Electric Generators, Electric Utilities",Petroleum (Barrels),152,,
2013,1,MT,"Combined Heat and Power, Industrial Power",Coal (Short Tons),632,,
2013,1,MT,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),0,,
2013,1,MT,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),0,,
2013,1,MT,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0,,
2013,1,MT,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),0,,
2013,1,MT,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"79,605",,
2013,1,NC,Total Electric Power Industry,Coal (Short Tons),"1,568,400",,
2013,1,NC,Total Electric Power Industry,Natural Gas (Mcf),"16,096,775",,
2013,1,NC,Total Electric Power Industry,Petroleum (Barrels),"45,589",,
2013,1,NC,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"1,676,385",,
2013,1,NC,"Electric Generators, Independent Power Producers",Petroleum (Barrels),330,,
2013,1,NC,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,525,070",,
2013,1,NC,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"10,141,506",,
2013,1,NC,"Electric Generators, Electric Utilities",Petroleum (Barrels),"40,115",,
2013,1,NC,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"4,190",,
2013,1,NC,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"63,177",,
2013,1,NC,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),"1,011",,
2013,1,NC,"Combined Heat and Power, Electric Power",Coal (Short Tons),"37,887",,
2013,1,NC,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"4,214,824",,
2013,1,NC,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"4,118",,
2013,1,NC,"Combined Heat and Power, Commercial Power",Coal (Short Tons),"1,253",,
2013,1,NC,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),883,,
2013,1,NC,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),15,,
2013,1,ND,Total Electric Power Industry,Coal (Short Tons),"1,873,948",,
2013,1,ND,Total Electric Power Industry,Natural Gas (Mcf),"12,409",,
2013,1,ND,Total Electric Power Industry,Other Gases (Billion Btu),19,,
2013,1,ND,Total Electric Power Industry,Petroleum (Barrels),"5,697",,
2013,1,ND,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,867,287",,
2013,1,ND,"Electric Generators, Electric Utilities",Natural Gas (Mcf),0,,
2013,1,ND,"Electric Generators, Electric Utilities",Petroleum (Barrels),"5,600",,
2013,1,ND,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"6,661",,
2013,1,ND,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"12,409",,
2013,1,ND,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),19,,
2013,1,ND,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),94,,
2013,1,ND,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),3,,
2013,1,NE,Total Electric Power Industry,Coal (Short Tons),"1,435,104",,
2013,1,NE,Total Electric Power Industry,Natural Gas (Mcf),"85,540",,
2013,1,NE,Total Electric Power Industry,Petroleum (Barrels),"2,031",,
2013,1,NE,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,417,825",,
2013,1,NE,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"44,539",,
2013,1,NE,"Electric Generators, Electric Utilities",Petroleum (Barrels),"2,031",,
2013,1,NE,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"17,279",,
2013,1,NE,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"39,189",,
2013,1,NE,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"1,812",,
2013,1,NH,Total Electric Power Industry,Coal (Short Tons),"126,303",,
2013,1,NH,Total Electric Power Industry,Natural Gas (Mcf),"2,893,191",,
2013,1,NH,Total Electric Power Industry,Petroleum (Barrels),"35,005",,
2013,1,NH,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"2,854,662",,
2013,1,NH,"Electric Generators, Independent Power Producers",Petroleum (Barrels),56,,
2013,1,NH,"Electric Generators, Electric Utilities",Coal (Short Tons),"126,303",,
2013,1,NH,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"28,454",,
2013,1,NH,"Electric Generators, Electric Utilities",Petroleum (Barrels),"32,470",,
2013,1,NH,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"10,075",,
2013,1,NH,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),8,,
2013,1,NH,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),"2,471",,
2013,1,NJ,Total Electric Power Industry,Coal (Short Tons),"88,349",,
2013,1,NJ,Total Electric Power Industry,Natural Gas (Mcf),"13,321,153",,
2013,1,NJ,Total Electric Power Industry,Other Gases (Billion Btu),155,,
2013,1,NJ,Total Electric Power Industry,Petroleum (Barrels),"70,983",,
2013,1,NJ,"Electric Generators, Independent Power Producers",Coal (Short Tons),"41,941",,
2013,1,NJ,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"9,769,060",,
2013,1,NJ,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"64,260",,
2013,1,NJ,"Electric Generators, Electric Utilities",Coal (Short Tons),0,,
2013,1,NJ,"Electric Generators, Electric Utilities",Natural Gas (Mcf),0,,
2013,1,NJ,"Electric Generators, Electric Utilities",Petroleum (Barrels),421,,
2013,1,NJ,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"328,885",,
2013,1,NJ,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),154,,
2013,1,NJ,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),190,,
2013,1,NJ,"Combined Heat and Power, Electric Power",Coal (Short Tons),"46,408",,
2013,1,NJ,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"3,158,413",,
2013,1,NJ,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"6,062",,
2013,1,NJ,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"64,795",,
2013,1,NJ,"Combined Heat and Power, Commercial Power",Other Gases (Billion Btu),1,,
2013,1,NJ,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),50,,
2013,1,NM,Total Electric Power Industry,Coal (Short Tons),"1,409,387",,
2013,1,NM,Total Electric Power Industry,Natural Gas (Mcf),"5,160,555",,
2013,1,NM,Total Electric Power Industry,Petroleum (Barrels),"12,139",,
2013,1,NM,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"1,488,003",,
2013,1,NM,"Electric Generators, Independent Power Producers",Petroleum (Barrels),460,,
2013,1,NM,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,409,387",,
2013,1,NM,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"3,377,124",,
2013,1,NM,"Electric Generators, Electric Utilities",Petroleum (Barrels),"11,679",,
2013,1,NM,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"49,246",,
2013,1,NM,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0,,
2013,1,NM,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"171,767",,
2013,1,NM,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"74,415",,
2013,1,NV,Total Electric Power Industry,Coal (Short Tons),"262,593",,
2013,1,NV,Total Electric Power Industry,Geothermal (Billion Btu),"2,478",,
2013,1,NV,Total Electric Power Industry,Natural Gas (Mcf),"15,753,876",,
2013,1,NV,Total Electric Power Industry,Other Gases (Billion Btu),6,,
2013,1,NV,Total Electric Power Industry,Petroleum (Barrels),"2,976",,
2013,1,NV,"Electric Generators, Independent Power Producers",Coal (Short Tons),"66,225",,
2013,1,NV,"Electric Generators, Independent Power Producers",Geothermal (Billion Btu),"2,478",,
2013,1,NV,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"2,768,084",,
2013,1,NV,"Electric Generators, Independent Power Producers",Petroleum (Barrels),738,,
2013,1,NV,"Electric Generators, Electric Utilities",Coal (Short Tons),"196,368",,
2013,1,NV,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"11,355,788",,
2013,1,NV,"Electric Generators, Electric Utilities",Petroleum (Barrels),"2,238",,
2013,1,NV,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"150,350",,
2013,1,NV,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"1,425,213",,
2013,1,NV,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),6,,
2013,1,NV,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0,,
2013,1,NV,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"54,441",,
2013,1,NY,Total Electric Power Industry,Coal (Short Tons),"288,323",,
2013,1,NY,Total Electric Power Industry,Natural Gas (Mcf),"32,873,510",,
2013,1,NY,Total Electric Power Industry,Petroleum (Barrels),"443,166",,
2013,1,NY,"Electric Generators, Independent Power Producers",Coal (Short Tons),"279,609",,
2013,1,NY,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"14,494,876",,
2013,1,NY,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"232,318",,
2013,1,NY,"Electric Generators, Electric Utilities",Coal (Short Tons),792,,
2013,1,NY,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"7,461,884",,
2013,1,NY,"Electric Generators, Electric Utilities",Petroleum (Barrels),"200,718",,
2013,1,NY,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"5,981",,
2013,1,NY,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"148,026",,
2013,1,NY,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),"8,035",,
2013,1,NY,"Combined Heat and Power, Electric Power",Coal (Short Tons),"1,941",,
2013,1,NY,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"10,161,496",,
2013,1,NY,"Combined Heat and Power, Electric Power",Petroleum (Barrels),447,,
2013,1,NY,"Combined Heat and Power, Commercial Power",Coal (Short Tons),0,,
2013,1,NY,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"607,228",,
2013,1,NY,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),"1,648",,
2013,1,OH,Total Electric Power Industry,Coal (Short Tons),"3,532,519",,
2013,1,OH,Total Electric Power Industry,Natural Gas (Mcf),"13,677,987",,
2013,1,OH,Total Electric Power Industry,Other Gases (Billion Btu),109,,
2013,1,OH,Total Electric Power Industry,Petroleum (Barrels),"279,313",,
2013,1,OH,"Electric Generators, Independent Power Producers",Coal (Short Tons),"640,552",,
2013,1,OH,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"9,145,237",,
2013,1,OH,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"250,951",,
2013,1,OH,"Electric Generators, Electric Utilities",Coal (Short Tons),"2,870,833",,
2013,1,OH,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"4,216,909",,
2013,1,OH,"Electric Generators, Electric Utilities",Petroleum (Barrels),"28,271",,
2013,1,OH,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"6,592",,
2013,1,OH,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"43,038",,
2013,1,OH,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),109,,
2013,1,OH,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),70,,
2013,1,OH,"Combined Heat and Power, Electric Power",Coal (Short Tons),"13,362",,
2013,1,OH,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"88,896",,
2013,1,OH,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),0,,
2013,1,OH,"Combined Heat and Power, Commercial Power",Coal (Short Tons),"1,180",,
2013,1,OH,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"183,907",,
2013,1,OH,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),21,,
2013,1,OK,Total Electric Power Industry,Coal (Short Tons),"1,617,190",,
2013,1,OK,Total Electric Power Industry,Natural Gas (Mcf),"18,356,829",,
2013,1,OK,Total Electric Power Industry,Petroleum (Barrels),"1,198",,
2013,1,OK,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"3,856,754",,
2013,1,OK,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,514,075",,
2013,1,OK,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"14,156,876",,
2013,1,OK,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,171",,
2013,1,OK,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"5,272",,
2013,1,OK,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"94,445",,
2013,1,OK,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0,,
2013,1,OK,"Combined Heat and Power, Electric Power",Coal (Short Tons),"97,843",,
2013,1,OK,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"231,496",,
2013,1,OK,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"17,258",,
2013,1,OK,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),27,,
2013,1,OR,Total Electric Power Industry,Coal (Short Tons),"239,779",,
2013,1,OR,Total Electric Power Industry,Geothermal (Billion Btu),186,,
