YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE              (UNITS),CONSUMPTION
2012,12,IN,Total Electric Power Industry,Other Gases (Billion Btu),"1,688"
2012,12,IN,Total Electric Power Industry,Petroleum (Barrels),"16,764"
2012,12,IN,"Electric Generators, Independent Power",Coal (Short Tons),0
2012,12,IN,"Electric Generators, Independent Power",Natural Gas (Mcf),"18,985"
2012,12,IN,"Electric Generators, Electric Utilities",Coal (Short Tons),"3,980,441"
2012,12,IN,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"4,541,137"
2012,12,IN,"Electric Generators, Electric Utilities",Petroleum (Barrels),"16,033"
2012,12,IN,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"1,256"
2012,12,IN,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"185,525"
2012,12,IN,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),"1,688"
2012,12,IN,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),692
2012,12,IN,"Combined Heat and Power, Electric Power",Coal (Short Tons),"240,963"
2012,12,IN,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"1,646,711"
2012,12,IN,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2012,12,IN,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),"3,346"
2012,12,IN,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"29,762"
2012,12,IN,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),39
2012,12,KS,Total Electric Power Industry,Coal (Short Tons),"1,619,065"
2012,12,KS,Total Electric Power Industry,Natural Gas (Mcf),"636,018"
2012,12,KS,Total Electric Power Industry,Petroleum (Barrels),"7,582"
2012,12,KS,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,619,065"
2012,12,KS,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"622,347"
2012,12,KS,"Electric Generators, Electric Utilities",Petroleum (Barrels),"7,582"
2012,12,KS,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"13,671"
2012,12,KY,Total Electric Power Industry,Coal (Short Tons),"3,492,313"
2012,12,KY,Total Electric Power Industry,Natural Gas (Mcf),"643,250"
2012,12,KY,Total Electric Power Industry,Petroleum (Barrels),"307,340"
2012,12,KY,"Electric Generators, Independent Power",Natural Gas (Mcf),"5,308"
2012,12,KY,"Electric Generators, Electric Utilities",Coal (Short Tons),"3,492,313"
2012,12,KY,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"600,331"
2012,12,KY,"Electric Generators, Electric Utilities",Petroleum (Barrels),"307,340"
2012,12,KY,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"37,611"
2012,12,LA,Total Electric Power Industry,Coal (Short Tons),"1,427,081"
2012,12,LA,Total Electric Power Industry,Natural Gas (Mcf),"38,970,951"
2012,12,LA,Total Electric Power Industry,Other Gases (Billion Btu),"1,054"
2012,12,LA,Total Electric Power Industry,Petroleum (Barrels),"598,479"
2012,12,LA,"Electric Generators, Independent Power",Coal (Short Tons),"542,547"
2012,12,LA,"Electric Generators, Independent Power",Natural Gas (Mcf),"2,151,038"
2012,12,LA,"Electric Generators, Independent Power",Petroleum (Barrels),"8,270"
2012,12,LA,"Electric Generators, Electric Utilities",Coal (Short Tons),"884,534"
2012,12,LA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"16,831,734"
2012,12,LA,"Electric Generators, Electric Utilities",Petroleum (Barrels),"554,032"
2012,12,LA,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),0
2012,12,LA,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"17,534,114"
2012,12,LA,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),941
2012,12,LA,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"36,177"
2012,12,LA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"2,433,951"
2012,12,LA,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),113
2012,12,LA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2012,12,LA,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"20,114"
2012,12,MA,Total Electric Power Industry,Coal (Short Tons),"150,231"
2012,12,MA,Total Electric Power Industry,Natural Gas (Mcf),"8,561,783"
2012,12,MA,Total Electric Power Industry,Petroleum (Barrels),"9,727"
2012,12,MA,"Electric Generators, Independent Power",Coal (Short Tons),"149,334"
2012,12,MA,"Electric Generators, Independent Power",Natural Gas (Mcf),"6,829,244"
2012,12,MA,"Electric Generators, Independent Power",Petroleum (Barrels),"3,696"
2012,12,MA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"88,239"
2012,12,MA,"Electric Generators, Electric Utilities",Petroleum (Barrels),691
2012,12,MA,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),897
2012,12,MA,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"81,118"
2012,12,MA,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"1,519"
2012,12,MA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"1,244,012"
2012,12,MA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"1,466"
2012,12,MA,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"319,170"
2012,12,MA,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),"2,355"
2012,12,MD,Total Electric Power Industry,Coal (Short Tons),"557,687"
2012,12,MD,Total Electric Power Industry,Natural Gas (Mcf),"1,284,423"
2012,12,MD,Total Electric Power Industry,Petroleum (Barrels),"26,827"
2012,12,MD,"Electric Generators, Independent Power",Coal (Short Tons),"496,470"
2012,12,MD,"Electric Generators, Independent Power",Natural Gas (Mcf),"1,149,690"
2012,12,MD,"Electric Generators, Independent Power",Petroleum (Barrels),"10,173"
2012,12,MD,"Electric Generators, Electric Utilities",Natural Gas (Mcf),0
2012,12,MD,"Electric Generators, Electric Utilities",Petroleum (Barrels),748
2012,12,MD,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"3,509"
2012,12,MD,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"28,931"
2012,12,MD,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),249
2012,12,MD,"Combined Heat and Power, Electric Power",Coal (Short Tons),"56,595"
2012,12,MD,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"52,641"
2012,12,MD,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2012,12,MD,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),"1,113"
2012,12,MD,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"53,161"
2012,12,MD,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),"15,657"
2012,12,ME,Total Electric Power Industry,Coal (Short Tons),"1,322"
2012,12,ME,Total Electric Power Industry,Natural Gas (Mcf),"2,939,494"
2012,12,ME,Total Electric Power Industry,Petroleum (Barrels),"13,656"
2012,12,ME,"Electric Generators, Independent Power",Natural Gas (Mcf),"1,531,578"
2012,12,ME,"Electric Generators, Independent Power",Petroleum (Barrels),"12,825"
2012,12,ME,"Electric Generators, Electric Utilities",Petroleum (Barrels),12
2012,12,ME,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),566
2012,12,ME,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"1,388,426"
2012,12,ME,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),308
2012,12,ME,"Combined Heat and Power, Electric Power",Coal (Short Tons),756
2012,12,ME,"Combined Heat and Power, Electric Power",Petroleum (Barrels),115
2012,12,ME,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"19,490"
2012,12,ME,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),396
2012,12,MI,Total Electric Power Industry,Coal (Short Tons),"2,676,116"
2012,12,MI,Total Electric Power Industry,Natural Gas (Mcf),"4,887,540"
2012,12,MI,Total Electric Power Industry,Other Gases (Billion Btu),139
2012,12,MI,Total Electric Power Industry,Petroleum (Barrels),"38,044"
2012,12,MI,"Electric Generators, Independent Power",Coal (Short Tons),"2,195"
2012,12,MI,"Electric Generators, Independent Power",Natural Gas (Mcf),"259,485"
2012,12,MI,"Electric Generators, Independent Power",Other Gases (Billion Btu),0
2012,12,MI,"Electric Generators, Independent Power",Petroleum (Barrels),0
2012,12,MI,"Electric Generators, Electric Utilities",Coal (Short Tons),"2,644,059"
2012,12,MI,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"1,114,022"
2012,12,MI,"Electric Generators, Electric Utilities",Petroleum (Barrels),"18,063"
2012,12,MI,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"11,385"
2012,12,MI,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"455,212"
2012,12,MI,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"5,615"
2012,12,MI,"Combined Heat and Power, Electric Power",Coal (Short Tons),"16,978"
2012,12,MI,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"2,853,588"
2012,12,MI,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),139
2012,12,MI,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"14,285"
2012,12,MI,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),"1,499"
2012,12,MI,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"205,233"
2012,12,MI,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),81
2012,12,MN,Total Electric Power Industry,Coal (Short Tons),"1,525,868"
2012,12,MN,Total Electric Power Industry,Natural Gas (Mcf),"4,849,262"
2012,12,MN,Total Electric Power Industry,Petroleum (Barrels),"1,075"
2012,12,MN,"Electric Generators, Independent Power",Natural Gas (Mcf),"264,209"
2012,12,MN,"Electric Generators, Independent Power",Petroleum (Barrels),16
2012,12,MN,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,490,131"
2012,12,MN,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"4,161,938"
2012,12,MN,"Electric Generators, Electric Utilities",Petroleum (Barrels),985
2012,12,MN,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"35,140"
2012,12,MN,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"35,564"
2012,12,MN,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),39
2012,12,MN,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"153,757"
2012,12,MN,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2012,12,MN,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),597
2012,12,MN,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"233,794"
2012,12,MN,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),35
2012,12,MO,Total Electric Power Industry,Coal (Short Tons),"3,906,595"
2012,12,MO,Total Electric Power Industry,Natural Gas (Mcf),"1,868,646"
2012,12,MO,Total Electric Power Industry,Petroleum (Barrels),"16,268"
2012,12,MO,"Electric Generators, Independent Power",Natural Gas (Mcf),"151,711"
2012,12,MO,"Electric Generators, Electric Utilities",Coal (Short Tons),"3,901,381"
2012,12,MO,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"1,703,121"
2012,12,MO,"Electric Generators, Electric Utilities",Petroleum (Barrels),"16,254"
2012,12,MO,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"2,516"
2012,12,MO,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"1,581"
2012,12,MO,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),0
2012,12,MO,"Combined Heat and Power, Electric Power",Coal (Short Tons),0
2012,12,MO,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"10,526"
2012,12,MO,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2012,12,MO,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),"2,698"
2012,12,MO,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"1,707"
2012,12,MO,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),14
2012,12,MS,Total Electric Power Industry,Coal (Short Tons),"454,817"
2012,12,MS,Total Electric Power Industry,Natural Gas (Mcf),"19,625,421"
2012,12,MS,Total Electric Power Industry,Petroleum (Barrels),"1,114"
2012,12,MS,"Electric Generators, Independent Power",Coal (Short Tons),"352,786"
2012,12,MS,"Electric Generators, Independent Power",Natural Gas (Mcf),"2,078,990"
2012,12,MS,"Electric Generators, Electric Utilities",Coal (Short Tons),"102,031"
2012,12,MS,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"16,244,995"
2012,12,MS,"Electric Generators, Electric Utilities",Petroleum (Barrels),879
2012,12,MS,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),0
2012,12,MS,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"1,294,571"
2012,12,MS,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),235
2012,12,MS,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"6,865"
2012,12,MT,Total Electric Power Industry,Coal (Short Tons),"962,863"
2012,12,MT,Total Electric Power Industry,Natural Gas (Mcf),"316,004"
2012,12,MT,Total Electric Power Industry,Other Gases (Billion Btu),0
2012,12,MT,Total Electric Power Industry,Petroleum (Barrels),"81,760"
2012,12,MT,"Electric Generators, Independent Power",Coal (Short Tons),"937,366"
2012,12,MT,"Electric Generators, Independent Power",Natural Gas (Mcf),"12,645"
2012,12,MT,"Electric Generators, Independent Power",Petroleum (Barrels),"1,927"
2012,12,MT,"Electric Generators, Electric Utilities",Coal (Short Tons),"24,706"
2012,12,MT,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"303,359"
2012,12,MT,"Electric Generators, Electric Utilities",Petroleum (Barrels),16
2012,12,MT,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),791
2012,12,MT,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),0
2012,12,MT,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),0
2012,12,MT,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),0
2012,12,MT,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),0
2012,12,MT,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"79,817"
2012,12,NC,Total Electric Power Industry,Coal (Short Tons),"1,526,639"
2012,12,NC,Total Electric Power Industry,Natural Gas (Mcf),"11,635,130"
2012,12,NC,Total Electric Power Industry,Petroleum (Barrels),"19,129"
2012,12,NC,"Electric Generators, Independent Power",Natural Gas (Mcf),"1,857,140"
2012,12,NC,"Electric Generators, Independent Power",Petroleum (Barrels),404
2012,12,NC,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,462,989"
2012,12,NC,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"9,731,730"
2012,12,NC,"Electric Generators, Electric Utilities",Petroleum (Barrels),"17,429"
2012,12,NC,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"4,992"
2012,12,NC,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"38,953"
2012,12,NC,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),757
2012,12,NC,"Combined Heat and Power, Electric Power",Coal (Short Tons),"57,692"
2012,12,NC,"Combined Heat and Power, Electric Power",Petroleum (Barrels),528
2012,12,NC,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),966
2012,12,NC,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"7,307"
2012,12,NC,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),11
2012,12,ND,Total Electric Power Industry,Coal (Short Tons),"2,003,584"
2012,12,ND,Total Electric Power Industry,Natural Gas (Mcf),"5,235"
2012,12,ND,Total Electric Power Industry,Other Gases (Billion Btu),6
2012,12,ND,Total Electric Power Industry,Petroleum (Barrels),"2,718"
2012,12,ND,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,996,359"
2012,12,ND,"Electric Generators, Electric Utilities",Natural Gas (Mcf),0
2012,12,ND,"Electric Generators, Electric Utilities",Petroleum (Barrels),"2,662"
2012,12,ND,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"7,225"
2012,12,ND,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"5,235"
2012,12,ND,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),6
2012,12,ND,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),49
2012,12,ND,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),7
2012,12,NE,Total Electric Power Industry,Coal (Short Tons),"1,429,322"
2012,12,NE,Total Electric Power Industry,Natural Gas (Mcf),"54,846"
2012,12,NE,Total Electric Power Industry,Petroleum (Barrels),"1,298"
2012,12,NE,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,391,682"
2012,12,NE,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"54,662"
2012,12,NE,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,298"
2012,12,NE,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"37,640"
2012,12,NE,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),160
2012,12,NE,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),24
2012,12,NH,Total Electric Power Industry,Coal (Short Tons),"104,678"
2012,12,NH,Total Electric Power Industry,Natural Gas (Mcf),"3,506,519"
2012,12,NH,Total Electric Power Industry,Petroleum (Barrels),898
2012,12,NH,"Electric Generators, Independent Power",Natural Gas (Mcf),"3,488,170"
2012,12,NH,"Electric Generators, Independent Power",Petroleum (Barrels),0
2012,12,NH,"Electric Generators, Electric Utilities",Coal (Short Tons),"104,678"
2012,12,NH,"Electric Generators, Electric Utilities",Natural Gas (Mcf),60
2012,12,NH,"Electric Generators, Electric Utilities",Petroleum (Barrels),754
2012,12,NH,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"8,883"
2012,12,NH,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),2
2012,12,NH,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"9,406"
2012,12,NH,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),142
2012,12,NJ,Total Electric Power Industry,Coal (Short Tons),"44,752"
2012,12,NJ,Total Electric Power Industry,Natural Gas (Mcf),"11,303,627"
2012,12,NJ,Total Electric Power Industry,Other Gases (Billion Btu),146
2012,12,NJ,Total Electric Power Industry,Petroleum (Barrels),"6,256"
2012,12,NJ,"Electric Generators, Independent Power",Coal (Short Tons),"2,522"
