YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE              (UNITS),CONSUMPTION
2007,3,MN,Total Electric Power Industry,Coal (Short Tons),"1,710,535"
2007,3,MN,Total Electric Power Industry,Petroleum (Barrels),"55,402"
2007,3,MN,Total Electric Power Industry,Natural Gas (Mcf),"2,343,486"
2007,3,MN,Total Electric Power Industry,Other Gases (Billion BTU),22
2007,3,MN,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,661,844"
2007,3,MN,"Electric Generators, Electric Utilities",Petroleum (Barrels),"50,704"
2007,3,MN,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"1,335,546"
2007,3,MN,"Electric Generators, Electric Utilities",Other Gases (Billion BTU),22
2007,3,MN,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"4,170"
2007,3,MN,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"431,351"
2007,3,MN,"Combined Heat and Power, Electric Power",Coal (Short Tons),"2,308"
2007,3,MN,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2007,3,MN,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"495,748"
2007,3,MN,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),245
2007,3,MN,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"37,506"
2007,3,MN,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"46,383"
2007,3,MN,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),283
2007,3,MN,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"43,335"
2007,3,MO,Total Electric Power Industry,Coal (Short Tons),"3,541,461"
2007,3,MO,Total Electric Power Industry,Petroleum (Barrels),"9,531"
2007,3,MO,Total Electric Power Industry,Natural Gas (Mcf),"775,638"
2007,3,MO,Total Electric Power Industry,Other Gases (Billion BTU),3
2007,3,MO,"Electric Generators, Electric Utilities",Coal (Short Tons),"3,530,118"
2007,3,MO,"Electric Generators, Electric Utilities",Petroleum (Barrels),"9,506"
2007,3,MO,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"754,723"
2007,3,MO,"Electric Generators, Electric Utilities",Other Gases (Billion BTU),3
2007,3,MO,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"16,423"
2007,3,MO,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"3,969"
2007,3,MO,"Combined Heat and Power, Commercial Power",Coal (Short Tons),"5,091"
2007,3,MO,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),7
2007,3,MO,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),0
2007,3,MO,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"6,252"
2007,3,MO,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),18
2007,3,MO,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),523
2007,3,MS,Total Electric Power Industry,Coal (Short Tons),"686,772"
2007,3,MS,Total Electric Power Industry,Petroleum (Barrels),"74,056"
2007,3,MS,Total Electric Power Industry,Natural Gas (Mcf),"9,630,590"
2007,3,MS,Total Electric Power Industry,Other Gases (Billion BTU),2
2007,3,MS,"Electric Generators, Electric Utilities",Coal (Short Tons),"498,979"
2007,3,MS,"Electric Generators, Electric Utilities",Petroleum (Barrels),"73,475"
2007,3,MS,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"4,802,336"
2007,3,MS,"Electric Generators, Independent Power Producers",Coal (Short Tons),"187,665"
2007,3,MS,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"4,704,963"
2007,3,MS,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),0
2007,3,MS,"Combined Heat and Power, Industrial Power",Coal (Short Tons),128
2007,3,MS,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),581
2007,3,MS,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"123,291"
2007,3,MS,"Combined Heat and Power, Industrial Power",Other Gases (Billion BTU),2
2007,3,MT,Total Electric Power Industry,Coal (Short Tons),"996,702"
2007,3,MT,Total Electric Power Industry,Petroleum (Barrels),"78,240"
2007,3,MT,Total Electric Power Industry,Natural Gas (Mcf),"54,302"
2007,3,MT,Total Electric Power Industry,Other Gases (Billion BTU),21
2007,3,MT,"Electric Generators, Electric Utilities",Coal (Short Tons),"28,668"
2007,3,MT,"Electric Generators, Electric Utilities",Petroleum (Barrels),448
2007,3,MT,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"11,998"
2007,3,MT,"Electric Generators, Independent Power Producers",Coal (Short Tons),"968,034"
2007,3,MT,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"3,272"
2007,3,MT,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"36,860"
2007,3,MT,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"74,520"
2007,3,MT,"Combined Heat and Power, Electric Power",Other Gases (Billion BTU),21
2007,3,MT,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2007,3,MT,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"5,444"
2007,3,MT,"Combined Heat and Power, Industrial Power",Other Gases (Billion BTU),0
2007,3,NC,Total Electric Power Industry,Coal (Short Tons),"2,581,980"
2007,3,NC,Total Electric Power Industry,Petroleum (Barrels),"50,627"
2007,3,NC,Total Electric Power Industry,Natural Gas (Mcf),"868,967"
2007,3,NC,Total Electric Power Industry,Other Gases (Billion BTU),0
2007,3,NC,"Electric Generators, Electric Utilities",Coal (Short Tons),"2,464,985"
2007,3,NC,"Electric Generators, Electric Utilities",Petroleum (Barrels),"31,586"
2007,3,NC,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"858,967"
2007,3,NC,"Electric Generators, Independent Power Producers",Petroleum (Barrels),26
2007,3,NC,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"2,729"
2007,3,NC,"Electric Generators, Independent Power Producers",Other Gases (Billion BTU),0
2007,3,NC,"Combined Heat and Power, Electric Power",Coal (Short Tons),"109,341"
2007,3,NC,"Combined Heat and Power, Electric Power",Petroleum (Barrels),122
2007,3,NC,"Combined Heat and Power, Commercial Power",Coal (Short Tons),223
2007,3,NC,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),90
2007,3,NC,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),11
2007,3,NC,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"7,431"
2007,3,NC,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),"18,803"
2007,3,NC,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"7,260"
2007,3,ND,Total Electric Power Industry,Coal (Short Tons),"1,993,225"
2007,3,ND,Total Electric Power Industry,Petroleum (Barrels),"8,458"
2007,3,ND,Total Electric Power Industry,Natural Gas (Mcf),"9,732"
2007,3,ND,Total Electric Power Industry,Other Gases (Billion BTU),16
2007,3,ND,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,985,562"
2007,3,ND,"Electric Generators, Electric Utilities",Petroleum (Barrels),"8,265"
2007,3,ND,"Electric Generators, Electric Utilities",Natural Gas (Mcf),204
2007,3,ND,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),54
2007,3,ND,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"7,663"
2007,3,ND,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),139
2007,3,ND,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"9,528"
2007,3,ND,"Combined Heat and Power, Industrial Power",Other Gases (Billion BTU),16
2007,3,NE,Total Electric Power Industry,Coal (Short Tons),"895,109"
2007,3,NE,Total Electric Power Industry,Petroleum (Barrels),"1,411"
2007,3,NE,Total Electric Power Industry,Natural Gas (Mcf),"480,514"
2007,3,NE,Total Electric Power Industry,Other Gases (Billion BTU),0
2007,3,NE,"Electric Generators, Electric Utilities",Coal (Short Tons),"894,522"
2007,3,NE,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,369"
2007,3,NE,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"475,325"
2007,3,NE,"Electric Generators, Electric Utilities",Other Gases (Billion BTU),0
2007,3,NE,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),375
2007,3,NE,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),42
2007,3,NE,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"4,814"
2007,3,NE,"Combined Heat and Power, Industrial Power",Coal (Short Tons),587
2007,3,NH,Total Electric Power Industry,Coal (Short Tons),"139,363"
2007,3,NH,Total Electric Power Industry,Petroleum (Barrels),"43,100"
2007,3,NH,Total Electric Power Industry,Natural Gas (Mcf),"1,792,844"
2007,3,NH,"Electric Generators, Electric Utilities",Coal (Short Tons),"139,363"
2007,3,NH,"Electric Generators, Electric Utilities",Petroleum (Barrels),"25,363"
2007,3,NH,"Electric Generators, Electric Utilities",Natural Gas (Mcf),872
2007,3,NH,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"16,205"
2007,3,NH,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"1,760,520"
2007,3,NH,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),"1,251"
2007,3,NH,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),281
2007,3,NH,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"31,452"
2007,3,NJ,Total Electric Power Industry,Coal (Short Tons),"306,058"
2007,3,NJ,Total Electric Power Industry,Petroleum (Barrels),"119,800"
2007,3,NJ,Total Electric Power Industry,Natural Gas (Mcf),"9,473,189"
2007,3,NJ,Total Electric Power Industry,Other Gases (Billion BTU),195
2007,3,NJ,"Electric Generators, Electric Utilities",Coal (Short Tons),"2,122"
2007,3,NJ,"Electric Generators, Electric Utilities",Petroleum (Barrels),"2,993"
2007,3,NJ,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"14,445"
2007,3,NJ,"Electric Generators, Independent Power Producers",Coal (Short Tons),"184,540"
2007,3,NJ,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"111,392"
2007,3,NJ,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"5,819,156"
2007,3,NJ,"Combined Heat and Power, Electric Power",Coal (Short Tons),"119,396"
2007,3,NJ,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"5,078"
2007,3,NJ,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"3,306,174"
2007,3,NJ,"Combined Heat and Power, Electric Power",Other Gases (Billion BTU),0
2007,3,NJ,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),224
2007,3,NJ,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"31,306"
2007,3,NJ,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),113
2007,3,NJ,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"302,108"
2007,3,NJ,"Combined Heat and Power, Industrial Power",Other Gases (Billion BTU),195
2007,3,NM,Total Electric Power Industry,Coal (Short Tons),"1,256,012"
2007,3,NM,Total Electric Power Industry,Petroleum (Barrels),"8,707"
2007,3,NM,Total Electric Power Industry,Natural Gas (Mcf),"3,425,156"
2007,3,NM,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,256,012"
2007,3,NM,"Electric Generators, Electric Utilities",Petroleum (Barrels),"8,416"
2007,3,NM,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"3,214,313"
2007,3,NM,"Electric Generators, Independent Power Producers",Petroleum (Barrels),291
2007,3,NM,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"5,994"
2007,3,NM,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"155,818"
2007,3,NM,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"36,493"
2007,3,NM,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2007,3,NM,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"12,538"
2007,3,NV,Total Electric Power Industry,Coal (Short Tons),"306,523"
2007,3,NV,Total Electric Power Industry,Petroleum (Barrels),"1,379"
2007,3,NV,Total Electric Power Industry,Natural Gas (Mcf),"12,638,914"
2007,3,NV,Total Electric Power Industry,Other Gases (Billion BTU),0
2007,3,NV,Total Electric Power Industry,Geothermal (Billion BTU),"1,087"
2007,3,NV,"Electric Generators, Electric Utilities",Coal (Short Tons),"306,523"
2007,3,NV,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,379"
2007,3,NV,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"8,215,290"
2007,3,NV,"Electric Generators, Independent Power Producers",Petroleum (Barrels),0
2007,3,NV,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"3,295,708"
2007,3,NV,"Electric Generators, Independent Power Producers",Geothermal (Billion BTU),"1,087"
2007,3,NV,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2007,3,NV,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"857,669"
2007,3,NV,"Combined Heat and Power, Electric Power",Other Gases (Billion BTU),0
2007,3,NV,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"270,247"
2007,3,NY,Total Electric Power Industry,Coal (Short Tons),"832,617"
2007,3,NY,Total Electric Power Industry,Petroleum (Barrels),"1,667,160"
2007,3,NY,Total Electric Power Industry,Natural Gas (Mcf),"30,468,693"
2007,3,NY,"Electric Generators, Electric Utilities",Coal (Short Tons),"52,585"
2007,3,NY,"Electric Generators, Electric Utilities",Petroleum (Barrels),"960,553"
2007,3,NY,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"10,034,033"
2007,3,NY,"Electric Generators, Independent Power Producers",Coal (Short Tons),"745,982"
2007,3,NY,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"649,640"
2007,3,NY,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"12,478,322"
2007,3,NY,"Combined Heat and Power, Electric Power",Coal (Short Tons),"23,764"
2007,3,NY,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"26,861"
2007,3,NY,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"7,647,895"
2007,3,NY,"Combined Heat and Power, Commercial Power",Coal (Short Tons),630
2007,3,NY,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),"11,553"
2007,3,NY,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"175,982"
2007,3,NY,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"9,656"
2007,3,NY,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),"18,553"
2007,3,NY,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"132,461"
2007,3,OH,Total Electric Power Industry,Coal (Short Tons),"4,413,205"
2007,3,OH,Total Electric Power Industry,Petroleum (Barrels),"159,800"
2007,3,OH,Total Electric Power Industry,Natural Gas (Mcf),"859,724"
2007,3,OH,Total Electric Power Industry,Other Gases (Billion BTU),131
2007,3,OH,"Electric Generators, Electric Utilities",Coal (Short Tons),"3,149,439"
2007,3,OH,"Electric Generators, Electric Utilities",Petroleum (Barrels),"34,547"
2007,3,OH,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"545,986"
2007,3,OH,"Electric Generators, Independent Power Producers",Coal (Short Tons),"1,255,578"
2007,3,OH,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"124,759"
2007,3,OH,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"274,552"
2007,3,OH,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"22,873"
2007,3,OH,"Combined Heat and Power, Electric Power",Other Gases (Billion BTU),84
2007,3,OH,"Combined Heat and Power, Commercial Power",Coal (Short Tons),0
2007,3,OH,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),0
2007,3,OH,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),0
2007,3,OH,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"8,188"
2007,3,OH,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),494
2007,3,OH,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"16,313"
2007,3,OH,"Combined Heat and Power, Industrial Power",Other Gases (Billion BTU),47
2007,3,OK,Total Electric Power Industry,Coal (Short Tons),"1,671,635"
2007,3,OK,Total Electric Power Industry,Petroleum (Barrels),"142,071"
2007,3,OK,Total Electric Power Industry,Natural Gas (Mcf),"15,731,970"
2007,3,OK,Total Electric Power Industry,Other Gases (Billion BTU),11
2007,3,OK,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,613,006"
2007,3,OK,"Electric Generators, Electric Utilities",Petroleum (Barrels),"141,667"
2007,3,OK,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"9,763,794"
2007,3,OK,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"5,933,724"
2007,3,OK,"Combined Heat and Power, Electric Power",Coal (Short Tons),"43,920"
2007,3,OK,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"13,222"
2007,3,OK,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),2
2007,3,OK,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"11,465"
2007,3,OK,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"14,709"
2007,3,OK,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),402
2007,3,OK,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"9,765"
2007,3,OK,"Combined Heat and Power, Industrial Power",Other Gases (Billion BTU),11
2007,3,OR,Total Electric Power Industry,Coal (Short Tons),"217,251"
2007,3,OR,Total Electric Power Industry,Petroleum (Barrels),"2,731"
2007,3,OR,Total Electric Power Industry,Natural Gas (Mcf),"3,558,313"
2007,3,OR,"Electric Generators, Electric Utilities",Coal (Short Tons),"217,251"
2007,3,OR,"Electric Generators, Electric Utilities",Petroleum (Barrels),306
2007,3,OR,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"482,836"
2007,3,OR,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"503,308"
2007,3,OR,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"2,203,223"
